class_folder,class_name,filename,severity_ratio,severity_percent,grade,leaf_pixels,disease_pixels
Tomato___Bacterial_spot,Bacterial Spot,fb10d9a2-d1f8-4ab7-bf12-986bceb83064___GCREC_Bact.Sp 5720_final_masked.jpg,0.0,0.0,Mild,21760,0
Tomato___Bacterial_spot,Bacterial Spot,fb160354-fa8d-4833-8a3a-acd8507dd9de___GCREC_Bact.Sp 3334_final_masked.jpg,0.0036,0.36,Mild,23444,85
Tomato___Early_blight,Early Blight,004cbe60-8ff9-4965-92df-e86694d5e9ba___RS_Erly.B 8253_final_masked.jpg,0.0525,5.25,Mild,33245,1745
Tomato___Early_blight,Early Blight,023fe2d4-6e1d-40ce-99ae-85ba90f436ff___RS_Erly.B 6354_final_masked.jpg,0.013,1.3,Mild,30643,398
Tomato___Early_blight,Early Blight,079e0d43-e9d2-4217-b8e8-2f3b989cdab2___RS_Erly.B 7588_final_masked.jpg,0.0253,2.53,Mild,21820,552
Tomato___Early_blight,Early Blight,08fe6531-bb66-4e0a-98b3-4b86a794f9f9___RS_Erly.B 7483_final_masked.jpg,0.0016,0.16,Mild,20735,33
Tomato___Early_blight,Early Blight,0b494c44-8cd0-4491-bdfd-8a354209c3ae___RS_Erly.B 9561_final_masked.jpg,0.0407,4.07,Mild,17055,694
Tomato___Early_blight,Early Blight,0c221e01-a85e-4794-b45b-3a91e349a8d2___RS_Erly.B 6425_final_masked.jpg,0.1101,11.01,Mild,18676,2056
Tomato___Early_blight,Early Blight,0fc8cb27-a10f-4587-a91d-4dbec9f839c7___RS_Erly.B 7715_final_masked.jpg,0.0,0.0,Mild,20524,0
Tomato___Early_blight,Early Blight,10c1d7a4-bd14-4961-9b96-c7047589eccd___RS_Erly.B 7552_final_masked.jpg,0.0741,7.41,Mild,22155,1642
Tomato___Early_blight,Early Blight,113562f3-fe24-4b28-9ec8-7ca432bded47___RS_Erly.B 9402_final_masked.jpg,0.2207,22.07,Moderate,15080,3328
Tomato___Early_blight,Early Blight,11f247d4-f87a-4273-bb9a-317e17916a75___RS_Erly.B 9470_final_masked.jpg,0.0,0.0,Mild,18752,0
Tomato___Early_blight,Early Blight,164f6427-eeed-42da-bb51-ec07a57840dc___RS_Erly.B 9372_final_masked.jpg,0.0507,5.07,Mild,18032,914
Tomato___Early_blight,Early Blight,16ae1b64-2954-4135-bea5-d599ba56740c___RS_Erly.B 7649_final_masked.jpg,0.034,3.4,Mild,15395,524
Tomato___Early_blight,Early Blight,16ce3799-ff03-4724-8c99-48a4243a6ff9___RS_Erly.B 9565_final_masked.jpg,0.0343,3.43,Mild,8388,288
Tomato___Early_blight,Early Blight,16dcb9cd-05ab-46d3-b76e-d19c16077a6a___RS_Erly.B 8345_final_masked.jpg,0.2932,29.32,Moderate,27570,8083
Tomato___Early_blight,Early Blight,1742dfdd-c687-46ff-b958-34194feb68e4___RS_Erly.B 7453_final_masked.jpg,0.0005,0.05,Mild,22735,12
Tomato___Early_blight,Early Blight,18ec9a60-a4e3-4dd7-805f-fe9eaf526c2f___RS_Erly.B 8405_final_masked.jpg,0.2357,23.57,Moderate,26728,6300
Tomato___Early_blight,Early Blight,1c29bc72-967e-46df-844b-467c95b298a3___RS_Erly.B 9549_final_masked.jpg,0.002,0.2,Mild,24221,49
Tomato___Early_blight,Early Blight,1c31e2e3-e314-47a8-86fe-e7b8b9199c09___RS_Erly.B 8272_final_masked.jpg,0.0426,4.26,Mild,23564,1003
Tomato___Early_blight,Early Blight,1e02dbef-ecc2-4c1b-ae5a-b90057505574___RS_Erly.B 9475_final_masked.jpg,0.0029,0.29,Mild,24192,69
Tomato___Early_blight,Early Blight,22742bf8-7e7f-41cc-bf74-5fe80d6cf0cd___RS_Erly.B 6370_final_masked.jpg,0.0699,6.99,Mild,26207,1831
Tomato___Early_blight,Early Blight,22b653c4-9e15-4081-8ece-9b5950a94120___RS_Erly.B 7814_final_masked.jpg,0.0198,1.98,Mild,17497,346
Tomato___Early_blight,Early Blight,22faea13-4b3e-4d87-b80c-379755a7b747___RS_Erly.B 7852_final_masked.jpg,0.0003,0.03,Mild,16918,5
Tomato___Early_blight,Early Blight,239213d8-587b-48a8-bfdf-03157ba8e95d___RS_Erly.B 6385_final_masked.jpg,0.0009,0.09,Mild,26988,23
Tomato___Early_blight,Early Blight,26e2e7aa-800c-421b-92e8-3e20c5f5757e___RS_Erly.B 7656_final_masked.jpg,0.0673,6.73,Mild,16602,1118
Tomato___Early_blight,Early Blight,27ba7432-8547-436c-9b97-adf3cbe15575___RS_Erly.B 7544_final_masked.jpg,0.0434,4.34,Mild,23228,1008
Tomato___Early_blight,Early Blight,2a64ed5f-6be9-463b-894f-e2953da0a974___RS_Erly.B 7520_final_masked.jpg,0.0,0.0,Mild,13509,0
Tomato___Early_blight,Early Blight,2e7b090e-4fc6-42f2-8bf6-3f84b32712e5___RS_Erly.B 7470_final_masked.jpg,0.0011,0.11,Mild,16792,18
Tomato___Early_blight,Early Blight,2ffcdf9e-9cf5-492e-80f8-6f80cd0be7cb___RS_Erly.B 7421_final_masked.jpg,0.0,0.0,Mild,21357,0
Tomato___Early_blight,Early Blight,30f2c918-bb60-4d4f-b171-7fecdfac7cac___RS_Erly.B 9543_final_masked.jpg,0.0012,0.12,Mild,21403,25
Tomato___Early_blight,Early Blight,313ff9e3-e43c-45b6-9879-b76a1e040eef___RS_Erly.B 8454_final_masked.jpg,0.3113,31.13,Moderate,31333,9753
Tomato___Early_blight,Early Blight,3198b703-d5d5-46e9-9b8f-399d5531b5c4___RS_Erly.B 8364_final_masked.jpg,0.3095,30.95,Moderate,22546,6978
Tomato___Early_blight,Early Blight,32065728-b0b0-4840-b2cc-7461b371e57f___RS_Erly.B 6407_final_masked.jpg,0.1437,14.37,Mild,16613,2387
Tomato___Early_blight,Early Blight,325b9138-a030-4156-ae85-20de17e89f7e___RS_Erly.B 7807_final_masked.jpg,0.0079,0.79,Mild,18653,147
Tomato___Early_blight,Early Blight,32e59188-5c46-4369-8991-5acfa253263b___RS_Erly.B 7781_final_masked.jpg,0.0,0.0,Mild,20150,0
Tomato___Early_blight,Early Blight,3537d467-9926-49dc-8d11-74a76b196354___RS_Erly.B 7665_final_masked.jpg,0.0,0.0,Mild,16250,0
Tomato___Early_blight,Early Blight,38685009-d6e6-4b3a-9957-bf049a210cda___RS_Erly.B 7606_final_masked.jpg,0.0237,2.37,Mild,19227,456
Tomato___Early_blight,Early Blight,3889a459-3e30-4345-83e1-57c68b32af30___RS_Erly.B 7638_final_masked.jpg,0.0,0.0,Mild,23970,0
Tomato___Early_blight,Early Blight,38b7f839-7d01-4062-a858-a64b841b7996___RS_Erly.B 7390_final_masked.jpg,0.0,0.0,Mild,18661,0
Tomato___Early_blight,Early Blight,398d72f7-db26-4138-9364-eb506f9495f4___RS_Erly.B 9450_final_masked.jpg,0.0094,0.94,Mild,24589,231
Tomato___Early_blight,Early Blight,3b1caf5d-9b90-4adc-bde6-8a16af479f0a___RS_Erly.B 8270_final_masked.jpg,0.021,2.1,Mild,30848,648
Tomato___Early_blight,Early Blight,3c5b8470-8596-44bf-baa3-164a03e1c818___RS_Erly.B 9611_final_masked.jpg,0.0,0.0,Mild,23625,0
Tomato___Early_blight,Early Blight,3daf2ed3-e39b-4b4d-a691-a7722ef8ed32___RS_Erly.B 7373_final_masked.jpg,0.0037,0.37,Mild,19028,71
Tomato___Early_blight,Early Blight,411f8908-2bb4-45dc-b1d1-314cc951f0a9___RS_Erly.B 9526_final_masked.jpg,0.006,0.6,Mild,17899,108
Tomato___Early_blight,Early Blight,422802e1-cee5-43b7-b735-7f90b5e5d4e2___RS_Erly.B 7349_final_masked.jpg,0.0052,0.52,Mild,19446,101
Tomato___Early_blight,Early Blight,42a9a952-29d4-4a66-9dd9-65ebaac0db93___RS_Erly.B 7815_final_masked.jpg,0.042,4.2,Mild,15543,653
Tomato___Early_blight,Early Blight,42c0d61f-b28e-43e9-9fa3-bb03c6ec086a___RS_Erly.B 9601_final_masked.jpg,0.1778,17.78,Moderate,24410,4339
Tomato___Early_blight,Early Blight,4490b039-427d-414c-836d-a1fda6c1ad49___RS_Erly.B 8369_final_masked.jpg,0.1087,10.87,Mild,23535,2559
Tomato___Early_blight,Early Blight,467b230b-ca0c-4f44-bf22-3e6e0454d51a___RS_Erly.B 9429_final_masked.jpg,0.0005,0.05,Mild,21600,10
Tomato___Early_blight,Early Blight,468a0f48-b0c4-4969-9f21-826cb3ae3f61___RS_Erly.B 7725_final_masked.jpg,0.0,0.0,Mild,16787,0
Tomato___Early_blight,Early Blight,47465f0e-80ef-4641-b24b-7147dd82596d___RS_Erly.B 9473_final_masked.jpg,0.0027,0.27,Mild,25514,70
Tomato___Early_blight,Early Blight,47e03272-d314-4928-bf7c-eda3ba6e7371___RS_Erly.B 7380_final_masked.jpg,0.0,0.0,Mild,22016,0
Tomato___Early_blight,Early Blight,48160d05-d3e5-44bb-810e-18d08407b529___RS_Erly.B 9606_final_masked.jpg,0.1008,10.08,Mild,16427,1656
Tomato___Early_blight,Early Blight,4aa63e45-c531-40e2-86ca-a788e74d4f18___RS_Erly.B 7549_final_masked.jpg,0.005,0.5,Mild,18171,90
Tomato___Early_blight,Early Blight,4c927622-ea22-4718-8e36-319218ee53bf___RS_Erly.B 7712_final_masked.jpg,0.001,0.1,Mild,24288,24
Tomato___Early_blight,Early Blight,4ce52d04-06f4-4b35-af47-804fdabed996___RS_Erly.B 8254_final_masked.jpg,0.0638,6.38,Mild,35030,2236
Tomato___Early_blight,Early Blight,4d88d7a6-b49c-4927-81de-60b6b807c839___RS_Erly.B 7655_final_masked.jpg,0.0162,1.62,Mild,18815,305
Tomato___Early_blight,Early Blight,4d8cce21-a64f-4953-8c56-218f1611ed29___RS_Erly.B 7372_final_masked.jpg,0.0065,0.65,Mild,21318,139
Tomato___Early_blight,Early Blight,4fd3f0e7-cdd9-4151-8734-5f0ad1f52614___RS_Erly.B 9564_final_masked.jpg,0.0808,8.08,Mild,6958,562
Tomato___Early_blight,Early Blight,503785a3-9eaa-4887-b832-2288f747624a___RS_Erly.B 7636_final_masked.jpg,0.0,0.0,Mild,19519,0
Tomato___Early_blight,Early Blight,506f85e7-6f27-40e2-bb9c-5ddb6f35a787___RS_Erly.B 8406_final_masked.jpg,0.3065,30.65,Moderate,23251,7126
Tomato___Early_blight,Early Blight,535c3c4f-c082-4dd7-a98b-2e16cb377d89___RS_Erly.B 7770_final_masked.jpg,0.0186,1.86,Mild,21678,404
Tomato___Early_blight,Early Blight,53bb67c4-0fef-4f13-b4a3-206d06155ffc___RS_Erly.B 6434_final_masked.jpg,0.0754,7.54,Mild,14846,1119
Tomato___Early_blight,Early Blight,54d55df4-c760-4191-b998-d1e1493a35f5___RS_Erly.B 7524_final_masked.jpg,0.0029,0.29,Mild,15660,46
Tomato___Early_blight,Early Blight,55761153-0f6a-4dad-981e-16fde2ac683f___RS_Erly.B 6387_final_masked.jpg,0.0002,0.02,Mild,24437,5
Tomato___Early_blight,Early Blight,5688c1fd-cd1f-4fb5-9e0b-d12c0c095023___RS_Erly.B 9511_final_masked.jpg,0.0858,8.58,Mild,15620,1340
Tomato___Early_blight,Early Blight,579c6b36-c17e-4510-a1ba-31cabbb0951f___RS_Erly.B 7517_final_masked.jpg,0.0383,3.83,Mild,29039,1113
Tomato___Early_blight,Early Blight,59fbd532-f75e-4c09-be68-3707d1323868___RS_Erly.B 7863_final_masked.jpg,0.1861,18.61,Moderate,17096,3182
Tomato___Early_blight,Early Blight,5ac54e63-40a4-4651-a900-fd3ab4d32bae___RS_Erly.B 7727_final_masked.jpg,0.0222,2.22,Mild,16152,358
Tomato___Early_blight,Early Blight,5ba2c9ec-1d6f-4870-933d-6c9d05833d47___RS_Erly.B 6337_final_masked.jpg,0.0156,1.56,Mild,24356,381
Tomato___Early_blight,Early Blight,611a3c58-8a99-401e-9745-592b55bddb85___RS_Erly.B 7679_final_masked.jpg,0.0,0.0,Mild,20315,0
Tomato___Early_blight,Early Blight,65bc0e3e-39a0-4fde-a9b3-65d2dd7dd63e___RS_Erly.B 7485_final_masked.jpg,0.0272,2.72,Mild,15440,420
Tomato___Early_blight,Early Blight,669eda4d-aa2e-4d84-9146-c96b047eb70e___RS_Erly.B 6369_final_masked.jpg,0.0495,4.95,Mild,27661,1369
Tomato___Early_blight,Early Blight,69ec13bc-48bf-4a91-adc0-acb4386979ac___RS_Erly.B 7732_final_masked.jpg,0.0,0.0,Mild,22538,0
Tomato___Early_blight,Early Blight,70ef2f0f-3070-443d-b94f-983b87b41791___RS_Erly.B 9385_final_masked.jpg,0.0017,0.17,Mild,20795,36
Tomato___Early_blight,Early Blight,73bbd57a-8733-4b2a-a38d-f304ea890c62___RS_Erly.B 9548_final_masked.jpg,0.0078,0.78,Mild,26589,207
Tomato___Early_blight,Early Blight,765d8e2a-ebad-4fd5-a968-a9d21986268d___RS_Erly.B 6481_final_masked.jpg,0.0651,6.51,Mild,15646,1018
Tomato___Early_blight,Early Blight,7a255c73-1a41-47f8-8705-dee13a9a5827___RS_Erly.B 9399_final_masked.jpg,0.0074,0.74,Mild,22144,164
Tomato___Early_blight,Early Blight,7b32caa4-0d67-4b84-a1bf-cf9dffd7ffe5___RS_Erly.B 6405_final_masked.jpg,0.3852,38.52,Moderate,12417,4783
Tomato___Early_blight,Early Blight,7b4b71f7-ba45-45b8-80c4-a80ae73b9d0f___RS_Erly.B 7611_final_masked.jpg,0.0114,1.14,Mild,21006,239
Tomato___Early_blight,Early Blight,7e236dc3-40e2-4ff9-8356-4fb7a3fcc0ff___RS_Erly.B 6426_final_masked.jpg,0.0886,8.86,Mild,18390,1630
Tomato___Early_blight,Early Blight,8039671d-c264-49aa-bfbc-81fabe24b007___RS_Erly.B 9397_final_masked.jpg,0.0123,1.23,Mild,24354,299
Tomato___Early_blight,Early Blight,80c0ed57-74c8-4e02-9cd4-5c29ae099594___RS_Erly.B 6447_final_masked.jpg,0.1109,11.09,Mild,17401,1929
Tomato___Early_blight,Early Blight,80c3b18f-a436-47f7-9153-2a24197f6b69___RS_Erly.B 9593_final_masked.jpg,0.0097,0.97,Mild,24308,236
Tomato___Early_blight,Early Blight,829d0a5e-326c-4ae6-a3c6-c65297cb5d2f___RS_Erly.B 8338_final_masked.jpg,0.3963,39.63,Moderate,32736,12972
Tomato___Early_blight,Early Blight,851570c6-01ac-49e1-a37e-a657ebd46cba___RS_Erly.B 7717_final_masked.jpg,0.0,0.0,Mild,22521,0
Tomato___Early_blight,Early Blight,859a134c-51f7-4294-bd1a-78140d775bca___RS_Erly.B 8327_final_masked.jpg,0.3416,34.16,Moderate,12575,4296
Tomato___Early_blight,Early Blight,87725f1b-be8c-42b8-8eed-671b0c52276d___RS_Erly.B 7431_final_masked.jpg,0.0,0.0,Mild,22454,0
Tomato___Early_blight,Early Blight,87b7f08f-2ea2-4fce-bd6a-7aeee641652d___RS_Erly.B 8413_final_masked.jpg,0.1216,12.16,Mild,21893,2663
Tomato___Early_blight,Early Blight,8b7b2dbe-cb3d-4ab1-a487-7c7d5553b796___RS_Erly.B 7448_final_masked.jpg,0.0,0.0,Mild,20268,0
Tomato___Early_blight,Early Blight,8c9b351b-520c-46f9-960f-8850386e54ab___RS_Erly.B 7677_final_masked.jpg,0.0,0.0,Mild,17378,0
Tomato___Early_blight,Early Blight,90c69e4c-c526-4f72-b0b0-4127fc6acb0a___RS_Erly.B 7782_final_masked.jpg,0.0,0.0,Mild,12558,0
Tomato___Early_blight,Early Blight,93296d31-4bc2-4998-adce-ec243e940152___RS_Erly.B 7410_final_masked.jpg,0.0003,0.03,Mild,16638,5
Tomato___Early_blight,Early Blight,932fabe0-247e-4e51-92d3-cd824fc6bc5d___RS_Erly.B 9540_final_masked.jpg,0.0575,5.75,Mild,25502,1466
Tomato___Early_blight,Early Blight,9498ce3a-8dc1-43ec-aeec-a05825cf9af2___RS_Erly.B 7820_final_masked.jpg,0.0005,0.05,Mild,25308,13
Tomato___Early_blight,Early Blight,957be08a-9b4f-4c28-9908-622fdb996f1c___RS_Erly.B 7591_final_masked.jpg,0.072,7.2,Mild,14874,1071
Tomato___Early_blight,Early Blight,98f19e26-5889-4e8e-9175-8dbbaa3439ef___RS_Erly.B 6449_final_masked.jpg,0.0023,0.23,Mild,14154,32
Tomato___Early_blight,Early Blight,9d2bc87f-f309-41a4-a533-569456706e2b___RS_Erly.B 6367_final_masked.jpg,0.0569,5.69,Mild,23216,1321
Tomato___Early_blight,Early Blight,9f98d981-b130-4238-aa34-21b0edfc1eaf___RS_Erly.B 7806_final_masked.jpg,0.0073,0.73,Mild,17352,126
Tomato___Early_blight,Early Blight,a20bd77c-4ecf-473c-89aa-329b1719fbe1___RS_Erly.B 7639_final_masked.jpg,0.0,0.0,Mild,25911,0
Tomato___Early_blight,Early Blight,a52492e3-7916-4a13-a175-6a6c0dd3440a___RS_Erly.B 7613_final_masked.jpg,0.0003,0.03,Mild,17351,5
Tomato___Early_blight,Early Blight,a5b33d5a-99bc-43b9-b408-aaf9535189e0___RS_Erly.B 8372_final_masked.jpg,0.1027,10.27,Mild,29260,3004
Tomato___Early_blight,Early Blight,a6abb0cb-af59-4136-a928-f08d5313ae36___RS_Erly.B 7561_final_masked.jpg,0.0,0.0,Mild,21348,0
Tomato___Early_blight,Early Blight,a86f36c6-2089-4367-ba3e-5b7c8b3c0084___RS_Erly.B 7492_final_masked.jpg,0.0014,0.14,Mild,22012,30
Tomato___Early_blight,Early Blight,a8d93308-45b8-46e0-b708-02c325d6b027___RS_Erly.B 9535_final_masked.jpg,0.0064,0.64,Mild,20687,133
Tomato___Early_blight,Early Blight,a98a655f-a2f5-44eb-a73b-edf25ca85921___RS_Erly.B 6351_final_masked.jpg,0.0,0.0,Mild,29119,0
Tomato___Early_blight,Early Blight,abb2b25f-a1a8-49c7-8bc9-a66dc224481d___RS_Erly.B 9573_final_masked.jpg,0.0,0.0,Mild,20624,0
Tomato___Early_blight,Early Blight,ac04851f-ae27-4dc8-9ccf-d23e5a56d6f3___RS_Erly.B 9587_final_masked.jpg,0.0978,9.78,Mild,18917,1851
Tomato___Early_blight,Early Blight,aea7d3be-648a-4e1b-932a-b0058b085a7a___RS_Erly.B 9517_final_masked.jpg,0.001,0.1,Mild,20749,21
Tomato___Early_blight,Early Blight,b165d0d3-726d-4913-8b92-3f14e1b99410___RS_Erly.B 6377_final_masked.jpg,0.1027,10.27,Mild,21464,2205
Tomato___Early_blight,Early Blight,bab7dc71-f5d2-4b07-a582-11a13f785b3d___RS_Erly.B 7764_final_masked.jpg,0.0,0.0,Mild,20155,0
Tomato___Early_blight,Early Blight,bad3a868-aed5-408f-b0a8-f018994ce28b___RS_Erly.B 7789_final_masked.jpg,0.0,0.0,Mild,18679,0
Tomato___Early_blight,Early Blight,bbb5a1cf-9b5f-4e2f-9e3d-e04a241c2806___RS_Erly.B 8283_final_masked.jpg,0.029,2.9,Mild,21156,613
Tomato___Early_blight,Early Blight,bbcccb3c-bcf2-4dc9-b2e2-6aecd86f52d5___RS_Erly.B 8370_final_masked.jpg,0.0886,8.86,Mild,21227,1881
Tomato___Early_blight,Early Blight,c21e480d-8263-4b9c-b429-4beceb2cb7d0___RS_Erly.B 8292_final_masked.jpg,0.0727,7.27,Mild,31296,2276
Tomato___Early_blight,Early Blight,c29f66a1-5df9-4bd7-a6cd-89a0d4a4cba5___RS_Erly.B 9608_final_masked.jpg,0.1416,14.16,Mild,22459,3180
Tomato___Early_blight,Early Blight,cb0e04ea-9d44-4c3f-b528-d7aa32aa0b85___RS_Erly.B 7850_final_masked.jpg,0.0,0.0,Mild,16237,0
Tomato___Early_blight,Early Blight,cbbd6255-f338-45b2-816d-47903ab67be7___RS_Erly.B 7537_final_masked.jpg,0.0019,0.19,Mild,18668,35
Tomato___Early_blight,Early Blight,cc60f915-6dc1-42f2-8e12-aedaef4bc70c___RS_Erly.B 6468_final_masked.jpg,0.2474,24.74,Moderate,13757,3403
Tomato___Early_blight,Early Blight,ccd788af-4fd4-46a5-96af-c6ad44314d45___RS_Erly.B 8436_final_masked.jpg,0.0823,8.23,Mild,19420,1598
Tomato___Early_blight,Early Blight,cf8c6e28-201c-4c8e-994f-8dcf98362e64___RS_Erly.B 7651_final_masked.jpg,0.0598,5.98,Mild,16146,965
Tomato___Early_blight,Early Blight,cfe67544-6d8c-48e5-af01-51732c571cb5___RS_Erly.B 8291_final_masked.jpg,0.0732,7.32,Mild,27541,2015
Tomato___Early_blight,Early Blight,d1668361-aac6-41e3-b729-c5e5092326c1___RS_Erly.B 7562_final_masked.jpg,0.0202,2.02,Mild,24510,496
Tomato___Early_blight,Early Blight,d368153c-6779-4a7e-a82d-9ae10dd36bb2___RS_Erly.B 7678_final_masked.jpg,0.0009,0.09,Mild,16902,16
Tomato___Early_blight,Early Blight,d3ebceea-8021-4168-85a4-27ef48cdaacb___RS_Erly.B 7857_final_masked.jpg,0.001,0.1,Mild,12591,12
Tomato___Early_blight,Early Blight,d3fd3d9c-60ba-432c-a4a7-049f014ecace___RS_Erly.B 7696_final_masked.jpg,0.0023,0.23,Mild,17957,42
Tomato___Early_blight,Early Blight,d8bfc53d-7b22-48a7-a884-c808927dc149___RS_Erly.B 6349_final_masked.jpg,0.0009,0.09,Mild,18337,16
Tomato___Early_blight,Early Blight,de96e7a2-6de3-4699-9680-9eb4d4e215c8___RS_Erly.B 9445_final_masked.jpg,0.0,0.0,Mild,14493,0
Tomato___Early_blight,Early Blight,deed458f-ec5b-46c7-9658-c005cf90fc11___RS_Erly.B 7480_final_masked.jpg,0.0004,0.04,Mild,20224,8
Tomato___Early_blight,Early Blight,df86b9f1-3871-4139-be7d-928bd3e6d642___RS_Erly.B 7497_final_masked.jpg,0.0704,7.04,Mild,13186,928
Tomato___Early_blight,Early Blight,e2e0a1a0-4f52-4320-ac24-69fa7f0fd033___RS_Erly.B 9596_final_masked.jpg,0.0138,1.38,Mild,22169,305
Tomato___Early_blight,Early Blight,e468b44a-912b-4e7f-9383-41050a5d421b___RS_Erly.B 8445_final_masked.jpg,0.0,0.0,Mild,24771,0
Tomato___Early_blight,Early Blight,e4739018-9e7b-4251-917f-c8502e8b5e86___RS_Erly.B 9443_final_masked.jpg,0.0036,0.36,Mild,17268,62
Tomato___Early_blight,Early Blight,e5266d06-0ba7-49c6-9bc6-c8351b56fc88___RS_Erly.B 8294_final_masked.jpg,0.0096,0.96,Mild,26714,257
Tomato___Early_blight,Early Blight,e592659e-566b-454b-95ba-851f3a53197c___RS_Erly.B 7843_final_masked.jpg,0.0269,2.69,Mild,21243,571
Tomato___Early_blight,Early Blight,e63371a7-2fb1-4446-9fb2-6d679485d2b0___RS_Erly.B 8415_final_masked.jpg,0.0011,0.11,Mild,25791,29
Tomato___Early_blight,Early Blight,e701c578-1fa3-4ed3-9874-5f90c6d2eb3c___RS_Erly.B 9583_final_masked.jpg,0.0,0.0,Mild,20174,0
Tomato___Early_blight,Early Blight,e803b217-d9a9-4b0d-9ea1-679145625159___RS_Erly.B 9571_final_masked.jpg,0.0,0.0,Mild,22613,0
Tomato___Early_blight,Early Blight,e94d68c8-f185-4b3d-9b44-ad12e3dc891d___RS_Erly.B 9598_final_masked.jpg,0.2959,29.59,Moderate,26453,7828
Tomato___Early_blight,Early Blight,eb94014e-83b7-46a4-9b1a-7cae23876302___RS_Erly.B 7471_final_masked.jpg,0.005,0.5,Mild,15129,75
Tomato___Early_blight,Early Blight,ee18e688-a12c-45aa-bd18-74df670c71bb___RS_Erly.B 7776_final_masked.jpg,0.0,0.0,Mild,13343,0
Tomato___Early_blight,Early Blight,f33995ae-6456-476c-b832-4ff4cbaf49f7___RS_Erly.B 7525_final_masked.jpg,0.0003,0.03,Mild,18670,5
Tomato___Early_blight,Early Blight,f4e5115b-ca57-4f02-9271-0c8eda45717e___RS_Erly.B 8317_final_masked.jpg,0.0723,7.23,Mild,25246,1825
Tomato___Early_blight,Early Blight,f547a0f4-912a-45ec-81aa-371ad12ecacf___RS_Erly.B 7608_final_masked.jpg,0.0442,4.42,Mild,20753,917
Tomato___Early_blight,Early Blight,f7beb64a-f8be-46d8-b4ea-637fb71e7509___RS_Erly.B 7711_final_masked.jpg,0.0,0.0,Mild,27372,0
Tomato___Early_blight,Early Blight,fad513f7-c56a-439a-9a5b-515bd0fc8151___RS_Erly.B 9458_final_masked.jpg,0.0002,0.02,Mild,25043,5
Tomato___Early_blight,Early Blight,fae08468-fe96-4604-9b86-bfe4c4f06999___RS_Erly.B 9530_final_masked.jpg,0.0,0.0,Mild,23309,0
Tomato___Early_blight,Early Blight,fbe86131-6873-460e-880a-6ee8576b6bc9___RS_Erly.B 7551_final_masked.jpg,0.0464,4.64,Mild,20273,940
Tomato___Early_blight,Early Blight,fcf8557f-890e-441b-9dc1-c8854f694f2e___RS_Erly.B 9505_final_masked.jpg,0.0478,4.78,Mild,18924,904
Tomato___Early_blight,Early Blight,fe46f781-a40c-4c73-9e2c-50872f1ab370___RS_Erly.B 8348_final_masked.jpg,0.3582,35.82,Moderate,32081,11491
Tomato___Early_blight,Early Blight,ff422d28-d002-4382-80bf-30f78f66c677___RS_Erly.B 6492_final_masked.jpg,0.0056,0.56,Mild,18345,102
Tomato___Late_blight,Late Blight,00355ec2-f12c-4015-b8f9-94354f69ce22___RS_Late.B 5311_final_masked.jpg,0.6403,64.03,Severe,24953,15978
Tomato___Late_blight,Late Blight,046c65f2-b155-4018-b161-825191c5faaa___RS_Late.B 5042_final_masked.jpg,0.3648,36.48,Moderate,13197,4814
Tomato___Late_blight,Late Blight,0566e4e3-675b-4289-9e36-ad199448975b___GHLB2 Leaf 161.2_final_masked.jpg,0.2493,24.93,Moderate,20917,5215
Tomato___Late_blight,Late Blight,06913075-dad1-4047-b5a2-74fe680efa3b___RS_Late.B 6048_final_masked.jpg,0.0491,4.91,Mild,12358,607
Tomato___Late_blight,Late Blight,08593ca1-a595-44d1-8052-3d1430f305d3___GHLB2 Leaf 8579_final_masked.jpg,0.3295,32.95,Moderate,50176,16534
Tomato___Late_blight,Late Blight,08a94695-4566-49aa-84df-91980c3534a2___RS_Late.B 5396_final_masked.jpg,0.8671,86.71,Severe,18755,16263
Tomato___Late_blight,Late Blight,08f6ed0a-4cd0-4bd3-8983-469002cad2d9___GHLB2 Leaf 9078_final_masked.jpg,0.0584,5.84,Mild,15542,908
Tomato___Late_blight,Late Blight,0ab172fa-ac7b-4a3e-90c8-0708703eb3bb___RS_Late.B 5572_final_masked.jpg,0.6881,68.81,Severe,17209,11842
Tomato___Late_blight,Late Blight,0b6caac4-cc62-4c46-9de4-1815a0aa6dbe___GHLB2 Leaf 8799_final_masked.jpg,0.0442,4.42,Mild,8294,367
Tomato___Late_blight,Late Blight,0ccaeb36-37ff-4328-91c8-99aabd68f442___RS_Late.B 6596_final_masked.jpg,0.0363,3.63,Mild,15263,554
Tomato___Late_blight,Late Blight,10acd4c3-b1b8-4fc7-848a-c9af30086e78___GHLB_PS Leaf 28.2 Day 13_final_masked.jpg,0.1518,15.18,Moderate,11617,1763
Tomato___Late_blight,Late Blight,12044cb0-2591-4696-8a85-3d3f319f4f6a___GHLB2 Leaf 8977_final_masked.jpg,0.137,13.7,Mild,14325,1963
Tomato___Late_blight,Late Blight,126e12d3-3d51-4ba6-861f-e6ed09ee951f___GHLB2 Leaf 9021_final_masked.jpg,0.1476,14.76,Mild,8288,1223
Tomato___Late_blight,Late Blight,1350ac99-ea6a-43a2-8ab5-178219b286ba___GHLB2 Leaf 8673_final_masked.jpg,0.0758,7.58,Mild,5460,414
Tomato___Late_blight,Late Blight,146b33cf-e412-48fd-9366-ad726b51889e___GHLB2 Leaf 157.1_final_masked.jpg,0.0301,3.01,Mild,5012,151
